id,text,label,departure,destination
327,Réserve moi une place pour Belvès en provenance de Thaon,VALID,Thaon,Belvès
328,Quels sont les un billet en direction de Neau ?,VALID,,Neau
329,y a-t-il un trajet en direction de génolhac ?,VALID,,Génolhac
330,C'est quoi le sens de la vie ?,INVALID,,
331,"je dois aller a beaulieu-sur-mer pour une reunion, je pars de auxonne",VALID,Auxonne,Beaulieu-sur-Mer
332,Stephansfeld - Saint-Christophe-Vallon,VALID,Stephansfeld,Saint-Christophe-Vallon
333,A quelle heure part une place jusqu'à Chambly ?,VALID,,Chambly
334,train Dourdan Dourdan La Forêt,VALID,Dourdan,Dourdan La Forêt
335,Raconte moi une blague,INVALID,,
336,Mérignac Arlac - Gujan-Mestras,VALID,Mérignac Arlac,Gujan-Mestras
337,Réserve moi une place pour Marsac-sur-L'isle en provenance de Moulin Galant,VALID,Moulin Galant,Marsac-sur-L'isle
338,réserve moi une place pour moulin galant en provenance de pezou,VALID,Pezou,Moulin Galant
339,A quelle heure part un billet à destination de Quesnoy-le-Montant ?,VALID,,Quesnoy-le-Montant
340,rieux - angicourt - champagnole paul-émile victor,VALID,Rieux - Angicourt,Champagnole Paul-Émile Victor
341,La Roche-Maurice - Hirson Ecoles,VALID,La Roche-Maurice,Hirson Écoles
342,"Je dois aller à Remiremont pour une réunion, je pars de Lachaud Curmilhac",VALID,Lachaud Curmilhac,Remiremont
343,réserve moi une place pour montfort-le-gesnois en provenance de pont-d'ain,VALID,Pont-d'Ain,Montfort-le-Gesnois
344,rechercheu n tgv depuis gimont cahuzac à destination de civrieux-d'azergues,VALID,Gimont Cahuzac,Civrieux-d'Azergues
345,train Danjoutin La Chapelle Centre,VALID,Danjoutin,La Chapelle Centre
346,"bonjour éric, comment ça va ?",INVALID,,
347,réserve moi une place pour wisches en provenance de gravigny balizy,VALID,Gravigny Balizy,Wisches
348,train Tessonnières Escaudœuvres,VALID,Tessonnières,Escaudœuvres
349,Je m'appelle Langon,INVALID,,
350,je m'appelle venerque - vernet,INVALID,,
351,Est-ce qu'il y a un voyage au Bouthéon ?,VALID,,Bouthéon
352,brax - leguevin - persan - beaumont,VALID,Brax - Léguevin,Persan - Beaumont
353,"je dois aller a quedillac pour une reunion, je pars de saulxures",VALID,Saulxures,Quédillac
354,La ville de Génolhac est belle,INVALID,,
355,Quel temps fait-il à Saint-Germain-les-Belles ?,INVALID,,
356,Quels sont les un aller vers Arbois ?,VALID,,Arbois
357,trouve-moi un aller entre louverné et maisse,VALID,Louverné,Maisse
358,lagny - thorigny - luxé,VALID,Lagny - Thorigny,Luxé
359,billet les bons pères depuis chemin d'antony,VALID,Chemin d'Antony,Les Bons Pères
360,réserve moi une place pour rocamadour - padirac en provenance de istres,VALID,Istres,Rocamadour - Padirac
361,Pagny-le-Chateau - Petit Vaux,VALID,Pagny-le-Château,Petit Vaux
362,quel temps fait-il à dijon porte neuve ?,INVALID,,
363,Je veux un aller en partant de Combs-la-Ville - Quincy à Tassin,VALID,Combs-la-Ville - Quincy,Tassin
364,réserve moi une place pour garches - marnes-la-coquette en provenance de mériel,VALID,Mériel,Garches - Marnes-la-Coquette
365,il habite a libercourt,INVALID,,
366,muizon - les moutiers-en-retz,VALID,Muizon,Les Moutiers-en-Retz
367,réserve moi une place pour saint-martin-du-mont en provenance de garges - sarcelles,VALID,Garges - Sarcelles,Saint-Martin-du-Mont
368,un aller-simple jusqu'a Chateauneuf-sur-Cher partant de Fepin,VALID,Fépin,Châteauneuf-sur-Cher
369,cherche une liaison entreb ondy et pavilly,VALID,Bondy,Pavilly
370,billet Tanus depuis La Reole,VALID,La Réole,Tanus
371,"je dois aller à avord pour une réunion, je pars de messac - guipry",VALID,Messac - Guipry,Avord
372,villers-saint-paul - feurs,VALID,Villers-Saint-Paul,Feurs
373,a quelle heure part un aller au ermont halte ?,VALID,,Ermont Halte
374,Villaines-sous-Bois - Penhoet,VALID,Villaines-sous-Bois,Penhoët
375,"Je dois aller a Nice-St-Roch pour une reunion, je pars de La Gorp",VALID,La Gorp,Nice-St-Roch
376,Recherche un TGV venant de Le Thor à Alès,VALID,Le Thor,Alès
377,"Je dois aller à Éloyes pour une réunion, je pars de Gournay - Ferrières",VALID,Gournay - Ferrières,Éloyes
378,Existe-t-il un TGV jusqu'à Bouzonville ?,VALID,,Bouzonville
379,quels sont les un tgv à martigues ?,VALID,,Martigues
380,Réserve moi une place pour Staffelfelden en provenance de Simandre-sur-Suran,VALID,Simandre-sur-Suran,Staffelfelden
381,Réserve moi une place pour Lavoûte-sur-Loire en provenance de Serres,VALID,Serres,Lavoûte-sur-Loire
382,reserve moi une place pour villefranche-sur-cher en provenance de chemilly - appoigny,VALID,Chemilly - Appoigny,Villefranche-sur-Cher
383,Raconte moi une blague,INVALID,,
384,train Saint-Aigulin - La Roche-Chalais Saint-Antoine-du-Rocher,VALID,Saint-Aigulin - La Roche-Chalais,Saint-Antoine-du-Rocher
385,je cherche un tgv en partant de chalon-sur-saône en direction de espéraza,VALID,Chalon-sur-Saône,Espéraza
386,je m'appelle bersac-sur-rivalier,INVALID,,
387,y a-t-il une liaison au mesvres ?,VALID,,Mesvres
388,"je dois aller à soulac-sur-mer pour une réunion, je pars de moulin galant",VALID,Moulin Galant,Soulac-sur-Mer
389,Le Bosquet - Ychoux,VALID,Le Bosquet,Ychoux
390,est-ce qu'il y a un billet a destination de machilly ?,VALID,,Machilly
391,je voudrais une pizza,INVALID,,
392,billet sallanches - combloux - megeve depuis matzenheim,VALID,Matzenheim,Sallanches - Combloux - Megève
393,Existe-t-il un voyage au Sainte-Pazanne ?,VALID,,Sainte-Pazanne
394,cherche un trajet entre ham et pointe de grave,VALID,Ham,Pointe de Grave
395,billet Herbitzheim depuis Bretoncelles,VALID,Bretoncelles,Herbitzheim
396,Réserve moi une place pour Montbarrey en provenance de Lexos,VALID,Lexos,Montbarrey
397,raconte moi une blague,INVALID,,
398,"je dois aller à angoulême pour une réunion, je pars de masseret",VALID,Masseret,Angoulême
399,billet Aillevillers depuis Formerie,VALID,Formerie,Aillevillers
400,"Bonjoru Elise, comment ca va ?",INVALID,,
401,billet martigues depuis aigueperse,VALID,Aigueperse,Martigues
402,A quelle heure part un trajet pour La Penne-sur-Huveaune ?,VALID,,La Penne-sur-Huveaune
403,Réserve moi une place pour Montmorillon en provenance de Damblain,VALID,Damblain,Montmorillon
404,J'aimerais un voyage du côté de Tagolsheim à Saint-Jean-de-Verges,VALID,Tagolsheim,Saint-Jean-de-Verges
405,réserve moi une place pour berlaimont en provenance de bouzonville,VALID,Bouzonville,Berlaimont
406,un voyage vers carignan au départ de boulogne-sur-mer,VALID,Boulogne-sur-Mer,Carignan
407,A quelle heure part un trajet en direction de Monsempron-Libos ?,VALID,,Monsempron-Libos
408,je cherche un voyage venant de saint-andre-lez-lille a savigny-le-temple - nandy,VALID,Saint-André-lez-Lille,Savigny-le-Temple - Nandy
409,c'est quoi le sens de la vie ?,INVALID,,
410,Quel temps fait-il àB ailleau-le-Pin ?,INVALID,,
411,Belloy - Saint-Martin - Lantenay,VALID,Belloy - Saint-Martin,Lantenay
412,Je cherche mo nami Alexandrie,INVALID,,
413,un voyage vers lesparre-medoc au depart de harfleur,VALID,Harfleur,Lesparre-Médoc
414,a quelle heure part un ter à allée de la tour rendez-vous ?,VALID,,Allée de la Tour Rendez-Vous
415,il habite à lycée henri sellier,INVALID,,
416,une place a destination de Don - Sainghin depuis Bretigny-sur-Orge,VALID,Brétigny-sur-Orge,Don - Sainghin
417,Réserve moi une place pour Épinay - Villetaneuse T11 en provenance de Bailleul-Sir-Berthoult,VALID,Bailleul-Sir-Berthoult,Épinay - Villetaneuse T11
418,trouve-moi un trajet entre epernay et landas,VALID,Épernay,Landas
419,Longecourt-en-Plaine - Breteil,VALID,Longecourt-en-Plaine,Breteil
420,"Je dois aller a Nezel - Aulnay pour une reunion, je pars de Joinville",VALID,Joinville,Nézel - Aulnay
421,réserve moi une place pour breuillet village en provenance de benfeld,VALID,Benfeld,Breuillet Village
422,Existe-t-il un TERà  Ennevelin ?,VALID,,Ennevelin
423,y a-t-il un voyage à meximieux - pérouges ?,VALID,,Meximieux - Pérouges
424,je voudrais un trajet de damblain à neuilly-lès-dijon,VALID,Damblain,Neuilly-lès-Dijon
425,un aller jusqu'à rive-de-gier venant de les sables-d'olonne,VALID,Les Sables-d'Olonne,Rive-de-Gier
426,Je cherche un voyage venant de Montbard à destinatoin de Milly-sur-Thérain,VALID,Montbard,Milly-sur-Thérain
427,cherche une liaison entre luxeuil-les-bains et ussel,VALID,Luxeuil-les-Bains,Ussel
428,billet rang-du-fliers - verton - berck depuis gourdon,VALID,Gourdon,Rang-du-Fliers - Verton - Berck
429,La ville de Bretigny - Norges est belle,INVALID,,
430,un billet à destination de Chessy au départ de Annemasse,VALID,Annemasse,Chessy
431,Reserve moi une place pour Dijon en provenance de Chateau-Thierry,VALID,Château-Thierry,Dijon
432,Go pour un aller entre La Couronne et Grasse,VALID,La Couronne,Grasse
433,Réserve moi une place pour La Fontaine en provenance de Abuoué,VALID,Auboué,La Fontaine
434,Reserve moi une place pour Mennessis en provenance de Limeyrat,VALID,Limeyrat,Mennessis
435,quel temps fait-il a l'etang-la-ville ?,INVALID,,
436,billet Vaux-sur-Seine depuis Digoin,VALID,Digoin,Vaux-sur-Seine
437,train mohon marolles-en-hurepoix,VALID,Mohon,Marolles-en-Hurepoix
438,Je voudrais une pizza,INVALID,,
439,lorraine tgv - mayet,VALID,Lorraine TGV,Mayet
440,billet villabé depuis la plaine stade de france - saint-denis - aubervilliers,VALID,La Plaine Stade de France - Saint-Denis - Aubervilliers,Villabé
441,reserve moi une place pour epinay - villetaneuse en provenance de don - sainghin,VALID,Don - Sainghin,Épinay - Villetaneuse
442,J'aimerais une liaison au départ de Dordives à destination de Saint-Pierre-la-Cour,VALID,Dordives,Saint-Pierre-la-Cour
443,reserve moi une place pour la porcherie en provenance de ailly-sur-somme,VALID,Ailly-sur-Somme,La Porcherie
444,un TER à Cerbère du côté de Einvaux,VALID,Einvaux,Cerbère
445,réserve moi une place pour woincourt en provenance de kogenheim,VALID,Kogenheim,Woincourt
446,billet Thomery depuis Saint-Aubin-sur-Scie,VALID,Saint-Aubin-sur-Scie,Thomery
447,billet Orange depuis Fère-en-Tardenois,VALID,Fère-en-Tardenois,Orange
448,train Dives-sur-Mer - Cabourg Saint-Ay,VALID,Dives-sur-Mer - Cabourg,Saint-Ay
449,"je dois aller à ceilhes - roqueredonde pour une réunion, je pars de volvic",VALID,Volvic,Ceilhes - Roqueredonde
450,Martigne-Ferchaud - Forbach,VALID,Martigné-Ferchaud,Forbach
451,"bonjour andree, comment ca va ?",INVALID,,
452,un ter à la couronne carro en partant de arpajon,VALID,Arpajon,La Couronne Carro
453,train voyenne danjoutin,VALID,Voyenne,Danjoutin
454,Reserve moi une place pour Wambaix en provenance de Laboissiere - Le Deluge,VALID,Laboissière - Le Déluge,Wambaix
455,Quels sont les une place jusqu'à Chedde ?,VALID,,Chedde
456,je souhaite une place de pessac vers neuillé-pont-pierre,VALID,Pessac,Neuillé-Pont-Pierre
457,un billet pour gignac - cressensac depuis bonson,VALID,Bonson,Gignac - Cressensac
458,une place a destination de Herbitzheim en partant de La Cave,VALID,La Cave,Herbitzheim
459,la ville de neussargues est belle,INVALID,,
460,quels sont les un tgv a le blanc-mesnil ?,VALID,,Le Blanc-Mesnil
461,billet les quatre-routes-du-lot depuis paris montparnasse,VALID,Paris Montparnasse,Les Quatre-Routes-du-Lot
462,Athis-Mons - Issoire,VALID,Athis-Mons,Issoire
463,a quelle heure part un voyage à destination de réaumont - saint-cassien ?,VALID,,Réaumont - Saint-Cassien
464,"Je dois aller à Sausset-les-Pins pour une réunion, je pars de Saint-Florentin - Vergigny",VALID,Saint-Florentin - Vergigny,Sausset-les-Pins
465,J'ai besoin de une liaison de Mamirolle vers Tonnerre,VALID,Mamirolle,Tonnerre
466,Réserve moi une place pour Brest en provenance de Prin-Deyrançon,VALID,Prin-Deyrançon,Brest
467,Donne-moi une liaison entre Cérons et Sainte-Colombe Septveilles,VALID,Cérons,Sainte-Colombe Septveilles
468,"je dois aller à aubrives pour une réunion, je pars de orchies",VALID,Orchies,Aubrives
469,Quel temps fait-il à Béna-Fanes ?,INVALID,,
470,cherche une place entre fourqueux - bel-ari et ax-les-thermes,VALID,Fourqueux - Bel-Air,Ax-les-Thermes
471,je cherche mon ami laure,INVALID,,
472,train Douzillac Grigny Centre,VALID,Douzillac,Grigny Centre
473,j'aimerais un train partant de verrey-sous-salmaise en direction de campagne,VALID,Verrey-sous-Salmaise,Campagne
474,cherche un aller-simple entre étigny - véron et épinay - villetaneuse t11,VALID,Étigny - Véron,Épinay - Villetaneuse T11
475,Réserve moi une place pour Le Bourget T11 en provenance de Peyrilhac - Saint-Jouvent,VALID,Peyrilhac - Saint-Jouvent,Le Bourget T11
476,train Ciry-le-Noble Agen,VALID,Ciry-le-Noble,Agen
477,Est-ce qu'il y a un voyage à Chaux-des-Crotenay ?,VALID,,Chaux-des-Crotenay
478,Je cherche mon ami René,INVALID,,
479,train kurtzenhouse buire-sur-l'ancre,VALID,Kurtzenhouse,Buire-sur-l'Ancre
480,Reserve moi une place pour Vervins en provenance de Meulan - Hardricourt,VALID,Meulan - Hardricourt,Vervins
481,réserve moi une place pour bois-le-roi en provenance d edeluz,VALID,Deluz,Bois-le-Roi
482,Recherche un aller partant de Gauriaguet en direction de Maule,VALID,Gauriaguet,Maule
483,quel temps fait-il a luzy ?,INVALID,,
484,y a-t-il un train pour saint-nom-la-bretèche forêt de marly t13 ?,VALID,,Saint-Nom-la-Bretèche Forêt de Marly T13
485,billet Pérols depuis Wimille - Wimereux,VALID,Wimille - Wimereux,Pérols
486,A quelle heure part une liaison au Halte de Fontanil-Lycee de Drap ?,VALID,,Halte de Fontanil-Lycée de Drap
487,reserve moi une place pour mehun-sur-yevre en provenance de la basse indre - saint-herblain,VALID,La Basse Indre - Saint-Herblain,Mehun-sur-Yèvre
488,je voudrais un voyage en partant de tullins fures au lestelle,VALID,Tullins Fures,Lestelle
489,billet namps - quevauvillers depuis valergues - lansargues,VALID,Valergues - Lansargues,Namps - Quevauvillers
490,quels sont les une liaison jusqu'a nimes ?,VALID,,Nîmes
491,montsoult - maffliers - liart,VALID,Montsoult - Maffliers,Liart
492,reserve moi une place pour domblans - voiteur en provenance de saint-flour - chaudes-aigues,VALID,Saint-Flour - Chaudes-Aigues,Domblans - Voiteur
493,quel temps fait-il a esltz ?,INVALID,,
494,billet Bellignat depuis Laigné - Saint-Gervais,VALID,Laigné - Saint-Gervais,Bellignat
495,Affiche un train entre Méru et Mérignac Arlac,VALID,Méru,Mérignac Arlac
496,existe-t-il un voyage jusqu' àcognac ?,VALID,,Cognac
497,un aller jusqu'à Arnèke en partant de Le Vauriat,VALID,Le Vauriat,Arnèke
498,un aller-simple en direction de Templeuve au départ de Saint-Antoine-de-Breuilh,VALID,Saint-Antoine-de-Breuilh,Templeuve
499,Affiche un TER entre Varades - Saint-Florent le Vieil et Versigny,VALID,Varades - Saint-Florent le Vieil,Versigny
500,Réserve moi une place pour Cambrai en provenance de L'Isle-sur-le-Doubs,VALID,L'Isle-sur-le-Doubs,Cambrai
501,Raconte moi une blague,INVALID,,
502,c'est quoi le sens de la vie ?,INVALID,,
503,un voyage à destination de villeneuve triage du côté de jaunay-clan,VALID,Jaunay-Clan,Villeneuve Triage
504,Clermnot-Ferrand - Liguge,VALID,Clermont-Ferrand,Ligugé
505,un tgv pour champlan de tassin,VALID,Tassin,Champlan
506,train Labergement-Sainte-Marie Louhans,VALID,Labergement-Sainte-Marie,Louhans
507,train Lancerf Longuerue - Vieux-Manoir,VALID,Lancerf,Longuerue - Vieux-Manoir
508,je veux un voyage depuis saint-hilaire-sur-helpe au chasse-sur-rhône,VALID,Saint-Hilaire-sur-Helpe,Chasse-sur-Rhône
509,Wissembourg - La Croix de Méan,VALID,Wissembourg,La Croix de Méan
510,train Lieusaint - Moissy Longroy - Gamaches,VALID,Lieusaint - Moissy,Longroy - Gamaches
511,un rtain vers thieux - nantouillet partant de balsièges,VALID,Balsièges,Thieux - Nantouillet
512,je souhaite un train partant de boulouris sur mer pour laveline-devant-bruyères,VALID,Boulouris sur Mer,Laveline-devant-Bruyères
513,billet Écommoy depuis Cessieu,VALID,Cessieu,Écommoy
514,cherche un aller-simple entre woincourt et deluz,VALID,Woincourt,Deluz
515,billet anchamps depuis bussière-galant,VALID,Bussière-Galant,Anchamps
516,trouve-moi un voyage entre la douzillère et albertville,VALID,La Douzillère,Albertville
517,billet distroff depuis baume-les-dames,VALID,Baume-les-Dames,Distroff
518,billet troyes depuis le cialar,VALID,Le Cailar,Troyes
519,La ville de Gambsheim est belle,INVALID,,
520,Saint-Chamond - Neuvic,VALID,Saint-Chamond,Neuvic
521,je voudrais une pizza,INVALID,,
522,billet elbeuf - saint-aubin depuis cousance,VALID,Cousance,Elbeuf - Saint-Aubin
523,un trajet a destination de vonnas en partant de montescourt-lizerolles,VALID,Montescourt-Lizerolles,Vonnas
524,Reserve moi une place pour Sauto en provenance de Bois-Colombes,VALID,Bois-Colombes,Sauto
525,tarin Laifour Coutras,VALID,Laifour,Coutras
526,réserve moi une place pour martres-tolosane en provenance de saint-égrève saint-robert,VALID,Saint-Égrève Saint-Robert,Martres-Tolosane
527,un train vers macau en partant de lauterbourg,VALID,Lauterbourg,Macau
528,il me faut un train en partant de albigny - neuville à destination de noirétable,VALID,Albigny - Neuville,Noirétable
529,"je dois aller a saint-michel notre-dame pour une reunion, je pars de ranspach",VALID,Ranspach,Saint-Michel Notre-Dame
530,train rozières-sur-mouzon ruffec,VALID,Rozières-sur-Mouzon,Ruffec
531,Bar-le-Duc - Plouaret Trégor,VALID,Bar-le-Duc,Plouaret Trégor
532,billet gevrey-chambertin depuis pougues-les-eaux,VALID,Pougues-les-Eaux,Gevrey-Chambertin
533,"bonjour thibaut, comment ça va ?",INVALID,,
534,donne-moi un aller-simple entre rungis la fraternelle et prissé-la-charrière,VALID,Rungis La Fraternelle,Prissé-la-Charrière
535,"je dois aller à villefranche-de-rouergue pour une réunion, je pars de saint-mars-la-brière",VALID,Saint-Mars-la-Brière,Villefranche-de-Rouergue
536,Je m'appelle Saint-Ouen,INVALID,,
537,Réserve moi une place pour Suèvres en provenance de Phalempin,VALID,Phalempin,Suèvres
538,est-ce qu'il y a un aller pour vaas ?,VALID,,Vaas
539,A quelle heure part un billet à destination de Moyeuvre-Grande ?,VALID,,Moyeuvre-Grande
540,la garde - balagyn saint-épin,VALID,La Garde,Balagny Saint-Épin
541,billet fretin depuis landevant,VALID,Landévant,Fretin
542,Réserve moi une place pour Villers-les-Pots en provenance de Monteux,VALID,Monteux,Villers-les-Pots
543,Quels sont les un aller-simple jusqu'a Gallieni Canceropole ?,VALID,,Gallieni Cancéropôle
544,réserve moi une place pour saint-étienne châteaucreux en provenance de liesle,VALID,Liesle,Saint-Étienne Châteaucreux
545,Réserve moi une palce pour Praye-sous-Vaudémont en provenance de Nantiat,VALID,Nantiat,Praye-sous-Vaudémont
